contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
k141_387426||full	1832	NA	47395.844573645874	3.865317764626713	medium	9.97120230381569	14	DTR_832849	44.6	67.29	NA	NA	0	1.0
k141_328111||full	2716	NA	52338.56467618288	5.189290185552107	high	4.45453017313834	15	DTR_721371	58.57	100.0	1.9	7.68	1	1.0
k141_427726||full	1770	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_66381||full	2194	NA	100194.54037970785	2.1897400713505797	low	10.8819485366333	8	DTR_041539	40.7	47.67	NA	NA	0	1.0
k141_328118||full	1360	NA	58770.245073646256	2.3140961864218106	low	11.7908597461902	68	DTR_242468	44.1	42.13	NA	NA	0	1.0
k141_106851||full	997	NA	43553.65582443874	2.2891304555898273	high	3.42478034785727	277	DTR_517157	70.42	100.0	1.52	3.0	1	1.0
k141_226459||full	3917	NA	74629.73407461529	5.24857826249757	low	14.9479361225252	10	DTR_517157	58.9	6.05	NA	NA	0	1.0
k141_167075||full	37649	NA	49782.505364831915	75.626969201507	medium	6.85704348576821	7	GCA_003651665.1	53.42	36.53	62.17628083789855	98.47696157839033	14	1.0
k141_468035||full	4012	NA	5229.356385068762	76.7207224861429	low	25.6613586747143	2	Sp_Ga0134091_10076294_Ga0134091_1007629	43.3	8.52	NA	NA	0	1.0
k141_347774||full	2982	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_207091||full	419	NA	46086.91501937023	0.9091517621083886	high	3.16318170484095	9	DTR_677957	68.44	74.03	NA	NA	0	1.0
k141_367864||full	1464	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.08
k141_387443||full	2844	NA	74442.49842814576	3.8203983746530463	low	19.4474773902474	4	DTR_041541	33.6	23.42	NA	NA	0	1.0
k141_106882||full	2649	NA	57365.83037613614	4.617731465980782	low	12.1929432782492	12	DTR_354727	38.0	34.21	NA	NA	0	1.0
k141_387448||full	780	NA	39660.72232338457	1.966681276352095	medium	5.28180719139367	302	DTR_790755	53.1	60.71	NA	NA	0	1.0
k141_226482||full	1576	NA	33142.0	4.755295395570575	low	14.855914629916	1	DTR_760282	51.0	13.1	NA	NA	0	1.0
k141_146315||full	2911	NA	525512.443183515	0.5539355038608372	low	12.9831144465291	3	DTR_412865	34.4	61.73	NA	NA	0	1.0
k141_226491||full	1769	NA	45663.35300806544	3.874003732681533	medium	9.39265536723164	18	DTR_808309	47.2	59.49	NA	NA	0	1.0
k141_587624||full	1321	NA	52782.29900636601	2.502732970840614	low	13.9604954804151	402	DTR_654593	34.6	91.89	NA	NA	0	1.0
k141_587625||full	2602	NA	51588.0	5.0438086376676745	low	15.7078342823483	1	DTR_046011	34.8	14.71	NA	NA	0	1.0
k141_488134||full	63002	40034	39021.754780258074	100.0	high	2.3383008728132	17	DTR_825961	58.96	30.51	65.6869954626653	99.95758248359432	19	1.0
k141_46651||full	834	NA	68810.5059235339	1.21202422334576	medium	7.04111901661928	71	DTR_301669	49.44	60.52	NA	NA	0	1.0
k141_46655||full	846	NA	68126.57944190639	1.2418060717717525	medium	7.04111901661928	71	DTR_301669	47.7	61.09	NA	NA	0	1.0
k141_248054||full	1510	NA	185850.3450824031	0.8124816767655125	low	10.7660094224394	222	DTR_268047	40.7	89.5	NA	NA	0	1.01
k141_347796||full	955	NA	48909.86462834918	1.9525713417052926	medium	9.49055987122503	3	DTR_133055	58.5	21.38	0.77	2.21	1	1.0
k141_407957||full	4039	NA	93919.0	4.300514272937319	medium	9.77042178323545	1	DTR_354727	45.61	44.22	NA	NA	0	1.0
k141_167099||full	9313	NA	60716.83841552864	15.338413927722154	low	13.3435582822086	66	DTR_889788	34.23	23.67	9.015047372043613	20.2271044499197	3	1.0
k141_568114||full	1710	NA	64930.0	2.6336054212228555	low	10.0451710045171	1	DTR_491531	40.5	75.69	NA	NA	0	1.11
k141_387476||full	4218	NA	47414.0	8.896106635171046	low	17.2676003861331	1	DTR_869823	57.1	7.13	NA	NA	0	1.0
k141_86873||full	1051	NA	90000.0	1.1677777777777778	low	22.408712705263	1	GCA_002955325.1	27.4	58.85	NA	NA	0	1.0
k141_587639||full	8962	NA	44883.0	19.967470980103826	high	4.24175920436021	1	DTR_742176	57.79	82.39	13.575295982653625	24.17534960692717	7	1.0
k141_407962||full	1502	NA	156242.43103086148	0.9613265680072018	medium	7.60627655447017	916	DTR_063986	54.9	40.25	NA	NA	0	1.0
k141_207130||full	1562	NA	52188.08585765904	2.993020292524799	medium	9.52100510404397	86	DTR_556945	46.1	55.95	NA	NA	0	1.0
k141_226504||full	436	NA	37411.07187949246	1.1654303875719774	high	4.96169281284203	3	DTR_685137	65.6	55.42	NA	NA	0	1.0
k141_207134||full	1641	NA	42719.88945573274	3.8413020747641196	low	19.2245446878348	14	DTR_406684	35.1	19.36	2.58	4.08	1	1.0
k141_488141||full	17820	NA	43875.203625764654	40.61519611851017	high	2.00259097176375	37	DTR_637566	56.38	92.07	26.277215151302986	48.89725705221027	15	1.0
k141_448079||full	416	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_387486||full	3601	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_488146||full	1299	NA	48483.99999999999	2.679234386601766	high	3.30243918760665	1	DTR_834251	66.1	91.69	NA	NA	0	1.0
k141_226513||full	1277	NA	50830.924403935605	2.512250200000549	low	15.1046859421735	184	DTR_214394	37.0	80.89	NA	NA	0	1.0
k141_26875||full	179387	47751	38289.21982957931	100.0	low	26.5187364960698	41	DTR_216715	50.53	8.55	70.19154846007275	100.0	18	1.0
k141_106941||full	2392	NA	90000.0	2.6577777777777776	high	1.89164987687486	1	GCA_002955325.1	75.27	100.0	3.6167005076142127	7.780913705583758	2	1.0
k141_568144||full	1135	NA	39000.79686956524	2.9101969475031715	high	4.1478960989169	19	DTR_438849	63.6	69.34	NA	NA	0	1.0
k141_407983||full	7333	NA	143947.63159445275	5.094213721181217	low	10.3521671826625	57	DTR_840255	48.08	35.85	5.270473372781065	21.87820512820513	2	1.0
k141_427773||full	562	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_106943||full	2604	NA	71366.92025391791	3.648749295521191	low	15.5486016037551	37	GCA_001736935.1	43.0	26.61	NA	NA	0	1.0
k141_408003||full	6052	NA	85564.49317028158	7.073027345532144	low	13.9757982883961	278	DTR_756035	42.23	30.55	NA	NA	0	1.0
k141_106946||full	15553	NA	48502.775741016136	32.066206031271896	medium	7.7631262437403	33	DTR_514858	60.35	16.95	NA	NA	0	1.0
k141_66412||full	3923	NA	32102.626892752873	12.2201837659759	high	2.06588253619052	2	DTR_744575	75.0	86.4	4.980642857142858	12.698940476190476	2	1.0
k141_568157||full	3987	NA	77862.96917700685	5.120534243866688	high	2.70371761171611	2	GCA_002955325.1	64.11	84.96	6.476094021399882	13.13591743241179	7	1.0
k141_448115||full	549	NA	52847.77257576371	1.0388328083514622	medium	8.8286542612647	36	DTR_385734	51.7	57.86	NA	NA	0	1.0
k141_128064||full	1647	NA	70786.81265476467	2.3267045629425445	high	4.08059193313848	81	GCA_002955325.1	58.8	73.67	NA	NA	0	1.0
k141_448123||full	902	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_547515||full	2222	NA	191556.05621670382	1.1599737663664846	medium	7.90591497421755	30	DTR_513356	51.8	40.44	0.72	2.1	1	1.0
k141_268574||full	1249	NA	45475.69033530572	2.7465223524717346	low	16.0413971539457	2	GCA_002603985.1	35.0	52.06	NA	NA	0	1.0
k141_86966||full	1834	NA	41917.7577133119	4.37523402979538	low	10.6162263507551	24	DTR_822576	61.4	26.94	NA	NA	0	1.0
k141_26925||full	943	NA	61324.797825250185	1.5377139973410958	medium	6.05080467115999	12	DTR_797620	62.2	42.81	0.51	3.06	1	1.0
k141_347862||full	405	NA	43980.21034107634	0.9208687199518482	low	10.8481744531967	3	GCA_004782365.1	46.3	65.74	NA	NA	0	1.0
k141_488208||full	1059	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_26948||full	1391	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_146426||full	386	NA	43540.23825456286	0.8865362604200923	medium	7.36887732986563	34	GCA_004779485.1	57.1	72.09	0.6300000000000001	1.25	1	1.0
k141_427777||full	457	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_408079||full	598	NA	38501.74631467887	1.5531763029980052	medium	6.74483196851523	33	DTR_777987	59.3	53.59	NA	NA	0	1.0
k141_427780||full	2833	NA	246600.0	1.14882400648824	low	18.4248232254532	1	DTR_558292	31.5	64.06	NA	NA	0	1.0
k141_167130||full	1240	682	38497.24829037098	1.7715551897525708	high	4.09837430943138	21	DTR_879247	64.6	52.54	0.43	1.86	1	1.0
k141_66485||full	1148	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_527539||full	680	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_86984||full	815	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_287596||full	2166	NA	57264.07942822722	3.7824758934870997	medium	6.41143235675985	39	DTR_387068	54.54	48.96	NA	NA	0	1.0
k141_207179||full	5073	NA	273504.41403329535	1.8548146719790901	low	25.4390035413359	3	GCA_002603985.1	41.1	13.53	NA	NA	0	1.0
k141_468061||full	5074	NA	69629.3017116208	7.287161978177893	low	11.1328258931633	9	DTR_820057	48.8	24.93	NA	NA	0	1.0
k141_287604||full	1243	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_26969||full	347	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_146450||full	1588	NA	104080.42794362569	1.5257431501531942	low	15.7159037542474	7	DTR_643617	28.8	75.05	NA	NA	0	1.0
k141_527545||full	5100	NA	50543.03472183296	10.090411127998541	medium	7.02632877950927	13	DTR_393224	58.05	30.38	10.117529610829102	16.559069373942467	2	1.0
k141_488233||full	6793	NA	49777.23969691236	13.646799302978152	low	13.0126738159548	173	DTR_829341	45.95	23.27	NA	NA	0	1.0
k141_186804||full	731	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_527549||full	923	NA	55732.22298896356	1.6561334726999464	high	3.42701722574796	341	DTR_508492	70.9	56.59	1.0497065691158158	2.9036449252801995	3	1.0
k141_167146||full	1282	NA	64741.19330105101	1.9801921074247297	high	3.43229860600155	143	DTR_550246	63.0	60.55	NA	NA	0	1.0
k141_488240||full	2036	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_387520||full	1496	NA	58900.0	2.539898132427844	medium	9.32935933119225	1	DTR_375722	35.3	23.82	NA	NA	0	1.03
k141_427802||full	723	NA	166369.0	0.43457615300927455	low	13.3319357197377	1	DTR_238492	52.4	35.36	NA	NA	0	1.0
k141_387529||full	2493	NA	47869.77428485388	5.207879162256238	high	2.87283640536197	19	DTR_868016	75.59	69.88	4.125764966740577	7.450532150776054	2	1.0
k141_427815||full	3306	NA	43278.0	7.63898516567309	low	13.5571486856677	1	GCA_002603985.1	33.52	54.05	NA	NA	0	1.0
k141_387533||full	2108	NA	150471.77031055474	1.4009272275120803	low	10.7660094224394	15	DTR_151872	39.0	88.9	NA	NA	0	1.0
k141_408084||full	3736	NA	184836.33902595434	2.021247564027655	medium	8.38293115600352	3	DTR_668138	52.83	31.85	3.21	11.38	1	1.0
k141_268654||full	4662	NA	99114.86744639378	4.703633390340193	low	14.6911520575663	4	CAJDKA010000002	33.1	33.05	NA	NA	0	1.0
k141_26996||full	1774	NA	52551.99804608505	3.375704190056304	medium	5.83158658427762	23	DTR_138906	62.9	36.91	1.13	3.66	1	1.0
k141_248105||full	1533	NA	59308.62872550156	2.5847840911904942	high	4.38108484005563	43	DTR_239925	60.2	67.75	NA	NA	0	1.0
k141_328304||full	565	NA	54265.664514293196	1.04117401870419	high	3.02751237481294	7	DTR_743335	68.53	100.0	NA	NA	0	1.0
k141_186848||full	1114	NA	49528.5943500488	2.2492057661210456	medium	9.0304258705784	15	DTR_832849	45.2	85.14	NA	NA	0	1.0
k141_186849||full	1486	NA	43505.69573886461	3.4156447213704086	medium	6.56994077002317	19	DTR_387073	49.3	65.0	NA	NA	0	1.0
k141_146480||full	828	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_46708||full	3112	NA	56839.882133331295	5.475028946576759	low	20.2028081123245	92	DTR_723618	30.3	47.59	NA	NA	0	1.0
k141_207238||full	3351	NA	42885.518378629116	7.8138265006256376	low	19.7445197918309	11	DTR_797620	40.3	20.34	NA	NA	0	1.0
k141_248120||full	6200	NA	43278.0	14.325985489163084	low	10.3161857728861	1	GCA_002603985.1	29.76	43.56	NA	NA	0	1.0
k141_488264||full	2051	NA	334108.9097469322	0.613871686796234	low	15.7159037542474	2	GCA_003502405.1	31.1	75.78	NA	NA	0	1.0
k141_468109||full	519	NA	52329.52317880795	0.9917919531324548	low	12.3267689962186	6	DTR_880432	46.6	57.23	NA	NA	0	1.0
k141_146509||full	1186	NA	44681.642245490206	2.654333951030426	high	3.42478034785727	39	GCA_004778565.1	70.93	100.0	1.7281208935611039	3.8519185282522996	2	1.0
k141_7776||full	1809	NA	46534.930331294076	3.887402403143759	low	18.8068221050936	7	DTR_636299	40.6	24.56	NA	NA	0	1.0
k141_107007||full	827	NA	52466.40438674786	1.5762467614588174	high	4.09837430943138	22	DTR_443158	67.5	57.49	NA	NA	0	1.0
k141_146513||full	2030	NA	36432.45454346829	5.571955075324301	high	3.40684956069571	2	GCA_002958095.1	69.74	78.3	3.786363636363636	5.9404545454545445	2	1.0
k141_268685||full	2649	NA	62578.80071353349	4.2330629059612495	high	4.93937043075139	550	DTR_439739	48.7	48.93	1.9099999999999997	6.25	1	1.0
k141_268688||full	763	NA	364205.2557188867	0.2094972513490922	medium	6.5590302496389	41	DTR_353254	62.9	32.74	NA	NA	0	1.0
k141_268691||full	1539	NA	74097.24490902518	2.0770003012791465	low	12.3257720688713	223	DTR_270216	37.1	62.8	NA	NA	0	1.0
k141_367963||full	732	NA	45643.61673864876	1.6037291790248922	medium	9.80444235397834	85	DTR_186648	54.7	31.97	NA	NA	0	1.0
k141_7797||full	781	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_347904||full	971	NA	148714.53879338733	0.6529287639785062	high	3.43229860600155	57	DTR_638555	65.4	60.29	NA	NA	0	1.0
k141_328342||full	1160	NA	41377.54507531339	2.803452930541492	high	4.00049721353249	247	CP063968	67.9	41.54	NA	NA	0	1.0
k141_268697||full	861	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_387554||full	557	NA	37432.96816431322	1.4879931443187475	medium	7.8759800427655	5	DTR_078299	52.4	50.0	NA	NA	0	1.0
k141_547517||full	104846	13954	347567.19907095144	4.014763198972487	low	34.5701557787554	61	DTR_132303	43.39	4.36	21.679314586994728	36.13676625659051	2	1.0
k141_507152||full	2995	NA	41690.44325466016	7.183900592530205	medium	7.80727581216628	127	DTR_063748	59.41	44.85	5.343055555555555	8.793931623931625	2	1.0
k141_547521||full	399	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_27024||full	1133	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_128080||full	692	NA	38685.7059273518	1.7887743894334314	high	4.12645375211592	22	DTR_772246	65.56	100.0	NA	NA	0	1.0
k141_568189||full	116102	28304	47083.023162108075	60.11508628608786	high	3.18901948268048	2	DTR_572156	74.74	19.85	45.65497149047901	74.57234422347116	17	1.0
k141_367972||full	2212	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_46762||full	1231	NA	157123.73850687337	0.7834589551509111	medium	6.26294622599734	952	DTR_434646	59.2	56.86	NA	NA	0	1.0
k141_367975||full	5001	NA	39572.297219057546	12.637628723741562	high	3.21556557579932	13	DTR_838719	60.17	75.66	7.6200518134715045	15.443419689119171	2	1.0
k141_568196||full	3167	NA	42756.60349149993	7.4070429860725575	low	18.8069420012078	42	DTR_179939	31.1	57.63	0.95	7.75	1	1.0
k141_387582||full	7068	NA	40512.73324303461	17.446366695624537	high	2.64850315395837	8	DTR_843986	63.45	96.8	9.05988173455979	21.53048620236531	2	1.0
k141_347920||full	3884	NA	302723.9251366446	1.283017190744612	low	19.4362889019378	8	DTR_254589	32.6	20.33	NA	NA	0	1.0
k141_568201||full	1879	NA	151119.9407600596	1.24338322960527	low	13.5571486856677	2	DTR_097817	36.5	55.86	NA	NA	0	1.0
k141_146562||full	1797	1458	64460.916008581036	2.2618356832005166	low	15.5486016037551	129	DTR_386048	47.4	24.95	0.98	3.78	1	1.0
k141_427820||full	64527	21915	37387.70453431218	58.6155268769917	low	13.7450815046115	65	DTR_808309	45.74	14.44	31.53779967303917	65.97075381492792	14	1.0
k141_186860||full	5836	NA	54618.0	10.685122120912519	medium	8.10410146598583	1	DTR_868016	45.1	62.37	NA	NA	0	1.0
k141_488277||full	3460	NA	187740.04843530554	1.8429738507243978	low	15.7159037542474	2	GCA_000904455.1	28.93	73.46	NA	NA	0	1.0
k141_207304||full	2078	NA	156325.37057612184	1.3292787935456252	low	13.957011667213	2	DTR_097817	36.3	48.09	NA	NA	0	1.0
k141_307766||full	883	NA	152375.4997967156	0.5794894856312279	medium	6.68889588021372	27	DTR_158943	60.8	30.95	NA	NA	0	1.0
k141_347931||full	2799	1369	NA	NA	NA	NA	0	NA	NA	NA	0.58	3.74	1	1.0
k141_46786||full	939	NA	40572.10350126308	2.3143981183296725	low	10.9098357507713	14	DTR_363531	41.4	73.91	NA	NA	0	1.0
k141_186890||full	2721	NA	86809.57774624572	3.134446763413356	low	12.8819520773796	2	DTR_351497	47.5	10.84	1.7876783004552352	4.181775417298938	2	1.01
k141_167250||full	2367	NA	53885.019107409236	4.39268657450385	medium	9.39323866118144	34	DTR_811390	69.0	17.75	1.79	6.93	1	1.0
k141_427833||full	1291	NA	49465.82698386234	2.6098825769579754	medium	6.68889588021372	112	DTR_216715	58.1	29.33	NA	NA	0	1.0
k141_186904||full	783	NA	46760.011508510775	1.6745077144762601	low	18.3455780942327	6	DTR_638812	30.3	64.23	1.18	2.23	1	1.0
k141_448230||full	1339	NA	44416.08255417813	3.014673791563464	medium	7.28226900171001	26	DTR_301669	55.7	47.32	NA	NA	0	1.0
k141_507186||full	1668	NA	43280.526580017315	3.85392723195313	high	2.76533592989289	137	CP063968	77.3	76.04	2.5	5.47	1	1.0
k141_347971||full	3597	NA	44039.84328797571	8.16760399549854	low	10.7645695954375	175	DTR_777998	44.87	40.14	4.45	11.38	1	1.0
k141_448235||full	1709	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_46807||full	584	NA	52233.70025645409	1.118052133263984	high	4.93975903614458	4	DTR_707836	67.5	57.65	NA	NA	0	1.0
k141_268714||full	1126	NA	46009.617798600455	2.447314396152735	medium	9.28434547078065	354	MN882551	46.1	80.51	NA	NA	0	1.0
k141_568237||full	1529	NA	56458.200271266556	2.7081982646516605	medium	8.76990056085545	111	DTR_386342	49.1	81.48	NA	NA	0	1.0
k141_427856||full	4194	NA	321649.22163757455	1.3039049118936414	low	25.4390035413359	6	DTR_132303	37.6	16.58	NA	NA	0	1.0
k141_568245||full	1336	NA	51479.494204192786	2.5952080933444535	high	1.42855794919353	91	DTR_819348	92.4	37.97	NA	NA	0	1.0
k141_547571||full	884	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_587653||full	1372	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_46821||full	446	NA	52075.95700636942	0.8564412939073778	high	3.59486078902751	4	DTR_707836	66.7	75.33	NA	NA	0	1.0
k141_347992||full	9402	NA	40713.52326753082	23.093064037270704	high	3.00508105492378	163	DTR_673374	63.43	80.8	18.208568468177905	27.747763842886627	7	1.0
k141_7847||full	29482	NA	42292.216299429005	69.71022703389995	medium	8.34098931386297	131	DTR_678256	44.15	31.6	48.428194559718335	89.85529019253686	20	1.0
k141_66564||full	1436	NA	21723.130914504218	6.610465156480752	low	10.5500982318271	8	DTR_849195	51.3	22.19	NA	NA	0	1.0
k141_46826||full	997	NA	56794.337002964756	1.7554567103194725	high	3.48824287682802	48	DTR_880277	68.4	94.05	NA	NA	0	1.0
k141_527612||full	537	NA	45969.29172768914	1.1681711416853167	medium	5.93942319295282	115	DTR_730214	59.4	76.54	0.81	1.47	1	1.0
k141_186928||full	731	NA	44144.13365863624	1.6559391688435348	medium	7.42313413371824	43	DTR_405518	59.6	59.91	1.1	2.03	1	1.0
k141_268725||full	8086	NA	55201.20891169435	14.648229919991815	low	16.1277892551785	490	DTR_238551	47.17	16.29	5.83	19.07	1	1.0
k141_448263||full	2956	NA	60892.0	4.854496485581029	low	30.4660239344517	1	MW584169	27.3	26.4	NA	NA	0	1.0
k141_287668||full	2269	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_87123||full	3275	NA	38507.558457598265	8.50482380908723	low	12.8819520773796	11	DTR_634550	43.5	11.91	NA	NA	0	1.0
k141_408131||full	964	NA	47662.57040281922	2.0225514315589237	high	3.45891855008104	30	DTR_748296	66.1	74.46	NA	NA	0	1.0
k141_448279||full	451	NA	46286.00914963226	0.9743765087675165	medium	5.8295004267231	150	GCA_001505355.1	53.8	83.69	NA	NA	0	1.0
k141_348044||full	1488	NA	66205.11007498855	2.2475606464736435	medium	9.40391650527222	189	DTR_714472	44.0	65.78	NA	NA	0	1.0
k141_287678||full	6705	NA	200248.75002613073	3.3483355072753542	low	23.0547056367741	6	DTR_022094	31.61	23.73	NA	NA	0	1.0
k141_66604||full	1976	NA	47087.860288112126	4.196410684005669	high	3.1931553463185	2	DTR_869823	68.73	93.79	1.57	5.49	1	1.0
k141_66608||full	466	NA	41967.36989043788	1.1103864769618943	high	0.749304925009914	3	DTR_773530	90.49	100.0	NA	NA	0	1.0
k141_348056||full	1322	NA	50549.465984672606	2.6152600709982794	medium	7.28226900171001	13	DTR_005457	57.2	47.49	1.8277489177489175	3.8276623376623378	2	1.0
k141_66611||full	1375	NA	178136.0	0.7718821574527327	low	15.5702184012636	1	DTR_202285	36.2	41.48	NA	NA	0	1.0
k141_488375||full	1660	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_527661||full	1725	NA	37040.08697881943	4.657116493777144	medium	9.53752329324072	19	DTR_730947	49.58	88.56	NA	NA	0	1.0
k141_408150||full	11144	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_468195||full	1774	NA	88207.80475698035	2.0111599023323548	low	11.3661940130542	3	DTR_883785	40.5	53.25	NA	NA	0	1.0
k141_348068||full	11891	NA	68632.9931722652	17.325486548654837	medium	7.36595006675403	7	DTR_685841	51.79	68.98	13.687771077637	29.2120002082741	15	1.0
k141_226560||full	494	NA	42818.50497116721	1.1537067918009885	medium	7.15802739981796	41	GCA_004779625.1	57.1	56.36	0.8569418386491559	1.605647279549719	2	1.0
k141_107080||full	4210	996	151248.07801254577	0.6585207647513931	medium	8.40200644930133	159	DTR_294954	38.7	55.17	1.12	2.89	1	1.0
k141_328396||full	6132	NA	38744.847529048966	15.826620547164447	low	15.4714335542146	64	DTR_602445	58.3	16.8	NA	NA	0	1.0
k141_226570||full	1784	NA	51468.1265280802	3.4662229234761	low	11.3595528049511	1640	MN270267	44.2	86.18	NA	NA	0	1.0
k141_387692||full	920	NA	102829.0	0.8946892413618727	low	14.602903501281	1	DTR_347305	33.6	77.12	NA	NA	0	1.0
k141_207420||full	558	NA	43349.65738562155	1.2872074052079603	medium	7.42499606130855	218	DTR_464973	55.2	43.4	NA	NA	0	1.0
k141_186987||full	1995	NA	NA	NA	NA	NA	0	NA	NA	NA	1.26	5.05	1	1.0
k141_46881||full	683	NA	131037.5	0.521224840217495	low	13.3319357197377	2	DTR_379569	49.1	32.94	NA	NA	0	1.0
k141_46884||full	1380	NA	52380.130551467926	2.6345867898210615	low	11.2856911752811	45	DTR_595311	44.1	23.1	NA	NA	0	1.0
k141_46885||full	4105	NA	66722.4921796067	6.1523481301477325	high	4.4433398762223	112	GCA_004779605.1	47.76	91.19	NA	NA	0	1.0
k141_268816||full	1102	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_46886||full	992	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_27102||full	1054	NA	41443.78928884986	2.5432037419502342	low	10.8503425550577	3	DTR_421102	40.7	26.78	NA	NA	0	1.0
k141_368053||full	22994	NA	129777.99876929904	17.71794928112236	low	14.353007412968	136	DTR_801865	34.56	16.26	NA	NA	0	1.0
k141_307866||full	453	NA	45122.007568645866	1.0039446922011026	high	4.12645375211592	4	DTR_713047	64.25	100.0	0.8113504823151126	1.262347266881029	2	1.0
k141_167292||full	365	NA	37417.0	0.9754924232300826	high	1.91720649974804	1	DTR_537618	82.6	54.78	0.55	1.02	1	1.0
